,title,rating,year_published,min_players,max_players,play_time,pt_min,pt_max,age,complexity,categories,mechanics,subdomain,num_honors
231218,Black Sonata,6.63049,2017,1,1,30,30,30,12,2.039,"['Deduction', 'Print & Play', 'Renaissance']","['Action Queue', 'Hidden Movement', 'Point to Point Movement', 'Push Your Luck', 'Solo / Solitaire Game']",Strategy Games,1
284818,Caylus 1303,6.63014,2019,2,5,90,60,90,12,2.8889,"['City Building', 'Economic', 'Medieval']","['Action Queue', 'Ownership', 'Take That', 'Turn Order: Claim Action', 'Turn Order: Pass Order', 'Variable Player Powers', 'Variable Set-up', 'Worker Placement']",Strategy Games,1
491,Web of Power,6.62985,2000,3,5,60,50,60,12,2.4448,"['Medieval', 'Territory Building']","['Area Majority / Influence', 'Hand Management', 'Network and Route Building', 'Open Drafting']",Family Games,3
66356,Dungeons & Dragons: Wrath of Ashardalon Board Game,6.62938,2011,1,5,60,60,60,12,2.6104,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']","['Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Role Playing', 'Solo / Solitaire Game', 'Variable Player Powers']",Thematic Games,1
98351,Core Worlds,6.62935,2011,2,5,120,60,120,10,2.8962,"['Card Game', 'Civilization', 'Science Fiction', 'Space Exploration']","['Deck, Bag, and Pool Building', 'Hand Management', 'Open Drafting']",Strategy Games,1
151004,Smash Up: Science Fiction Double Feature,6.62933,2014,2,2,45,30,45,12,2.2927,"['Card Game', 'Fantasy', 'Horror', 'Humor', 'Mythology', 'Prehistoric', 'Science Fiction', 'Spies/Secret Agents']","['Area Majority / Influence', 'Hand Management', 'Take That', 'Variable Player Powers']",Strategy Games,1
27588,Zooloretto,6.62851,2007,2,5,45,45,45,8,1.8575,['Animals'],"['Set Collection', 'Tile Placement']",Family Games,14
201921,Tiny Epic Quest,6.62803,2017,1,4,60,30,60,14,2.6815,"['Adventure', 'Fantasy', 'Video Game Theme']","['Area Movement', 'Dice Rolling', 'Modular Board', 'Push Your Luck']",Strategy Games,3
240,Britannia,6.62669,1986,3,5,300,180,300,12,3.1623,"['Ancient', 'Civilization', 'Medieval', 'Wargame']","['Area Movement', 'Dice Rolling', 'Simulation', 'Stat Check Resolution', 'Voting']",Wargames,1
199966,Kingsburg (Second Edition),6.62618,2017,2,5,120,90,120,10,2.4444,"['City Building', 'Dice', 'Fantasy', 'Medieval']","['Dice Rolling', 'Tech Trees / Tech Tracks', 'Worker Placement', 'Worker Placement with Dice Workers']",Strategy Games,0
38054,Snow Tails,6.62562,2008,2,5,60,45,60,10,2.0436,"['Animals', 'Racing', 'Sports']","['Hand Management', 'Modular Board', 'Player Elimination', 'Race']",Family Games,7
316546,Clever Cubed,6.6256,2020,1,4,30,30,30,14,2.4516,"['Dice', 'Number']","['Dice Rolling', 'Paper-and-Pencil', 'Re-rolling and Locking', 'Solo / Solitaire Game']",Family Games,1
25669,Qwirkle,6.62514,2006,2,4,45,45,45,6,1.6057,['Abstract Strategy'],"['Hand Management', 'Pattern Building', 'Square Grid', 'Tile Placement']",Abstract Games,14
82420,Summoner Wars: Guild Dwarves vs Cave Goblins,6.62416,2009,2,4,30,30,30,9,2.2319,"['Card Game', 'Fantasy', 'Fighting']","['Dice Rolling', 'Grid Movement', 'Hand Management', 'Variable Player Powers']",Customizable Games,0
193214,Meeple Circus,6.62395,2017,2,5,45,45,45,8,1.4286,"['Action / Dexterity', 'Animals']","['Open Drafting', 'Pattern Building', 'Push Your Luck', 'Stacking and Balancing']",Family Games,1
197405,Tak,6.62378,2017,2,2,60,20,60,12,2.4783,['Abstract Strategy'],"['Grid Movement', 'Mancala', 'Network and Route Building', 'Square Grid']",Abstract Games,4
203427,Fabled Fruit,6.623,2016,2,5,30,20,30,8,1.6094,"['Animals', 'Card Game']","['Set Collection', 'Worker Placement']",Family Games,7
374173,Star Wars: The Deckbuilding Game,6.62295,2023,2,2,30,30,30,12,1.9697,"['Card Game', 'Science Fiction']","['Deck, Bag, and Pool Building', 'Open Drafting']",Strategy Games,0
147151,Concept,6.62227,2013,4,12,40,40,40,10,1.3818,"['Deduction', 'Party Game']","['Communication Limits', 'Team-Based Game']",Party Games,18
291845,Three Sisters,6.62222,2022,1,4,60,30,60,14,2.7031,"['Dice', 'Farming']","['Dice Rolling', 'Paper-and-Pencil', 'Rondel', 'Solo / Solitaire Game']",Strategy Games,0
207830,5-Minute Dungeon,6.62194,2017,2,5,30,5,30,8,1.1086,"['Card Game', 'Fantasy', 'Fighting', 'Real-time']","['Cooperative Game', 'Elapsed Real Time Ending', 'Hand Management', 'Move Through Deck', 'Real-Time', 'Variable Player Powers']",Family Games,4
210296,DinoGenics,6.62176,2019,1,5,120,90,120,14,2.9189,"['Science Fiction', 'Territory Building']","['Dice Rolling', 'Events', 'Hand Management', 'Set Collection', 'Solo / Solitaire Game', 'Tile Placement', 'Turn Order: Stat-Based', 'Worker Placement']",Thematic Games,2
108784,Ascension: Storm of Souls,6.6216,2011,1,4,30,30,30,13,2.3312,"['Card Game', 'Fantasy']","['Deck, Bag, and Pool Building', 'Hand Management', 'Open Drafting']",Strategy Games,1
65901,Age of Industry,6.62152,2010,2,5,120,120,120,13,3.3629,"['Economic', 'Industry / Manufacturing', 'Transportation']","['Hand Management', 'Loans', 'Market', 'Network and Route Building', 'Open Drafting']",Strategy Games,2
52461,Legacy: The Testament of Duke de Crecy,6.621,2013,1,4,60,60,60,8,2.7155,"['Age of Reason', 'Card Game', 'Economic']","['End Game Bonuses', 'Hand Management', 'Open Drafting', 'Set Collection', 'Solo / Solitaire Game', 'Turn Order: Progressive', 'Worker Placement', 'Worker Placement, Different Worker Types']",Strategy Games,5
191977,The Castles of Burgundy: The Card Game,6.62069,2016,1,4,60,30,60,12,2.5753,['Card Game'],"['Hand Management', 'Open Drafting', 'Set Collection', 'Turn Order: Claim Action', 'Turn Order: Progressive']",Strategy Games,3
112,Condottiere,6.61981,1995,2,6,45,45,45,14,1.9598,"['Bluffing', 'Card Game', 'Medieval', 'Negotiation']","['Area Majority / Influence', 'Auction/Bidding', 'Constrained Bidding', 'Hand Management']",Strategy Games,2
212402,The Grimm Forest,6.61872,2018,2,4,60,45,60,14,1.936,"['Animals', 'Fantasy']","['Rock-Paper-Scissors', 'Set Collection', 'Simultaneous Action Selection', 'Take That']",Family Games,3
245487,Orchard: A 9 card solitaire game,6.61809,2018,1,1,10,5,10,8,1.1852,"['Abstract Strategy', 'Card Game', 'Dice', 'Farming', 'Print & Play']","['Layering', 'Melding and Splaying', 'Pattern Building', 'Solo / Solitaire Game', 'Tile Placement']",Abstract Games,2
242804,Lowlands,6.61732,2018,2,4,100,50,100,12,3.0833,['Farming'],"['Action Points', 'Set Collection', 'Tile Placement', 'Worker Placement']",Strategy Games,3
106217,Hawaii,6.61685,2011,2,5,90,60,90,13,2.8974,"['Farming', 'Territory Building']","['Action Points', 'Area Movement', 'Income', 'Modular Board', 'Tile Placement', 'Worker Placement']",Strategy Games,5
125678,DC Comics Deck-Building Game,6.61658,2012,2,5,45,45,45,15,1.9891,"['Card Game', 'Comic Book / Strip']","['Deck, Bag, and Pool Building', 'Open Drafting']",Thematic Games,1
233262,Tidal Blades: Heroes of the Reef,6.61538,2020,1,4,90,60,90,14,2.875,['Fantasy'],"['Deck, Bag, and Pool Building', 'Dice Rolling', 'Hand Management', 'Kill Steal', 'Open Drafting', 'Re-rolling and Locking', 'Set Collection', 'Solo / Solitaire Game', 'Turn Order: Claim Action', 'Variable Player Powers', 'Worker Placement']",Strategy Games,1
249277,Brazil: Imperial,6.61067,2021,1,4,100,100,100,14,3,"['City Building', 'Civilization', 'Exploration', 'Industry / Manufacturing', 'Territory Building']","['Card Play Conflict Resolution', 'Contracts', 'Grid Movement', 'Hexagon Grid', 'Modular Board', 'Once-Per-Game Abilities', 'Open Drafting', 'Solo / Solitaire Game', 'Tile Placement', 'Variable Player Powers']",Strategy Games,0
281655,High Frontier 4 All,6.60924,2020,1,5,240,30,240,14,4.8231,"['Civilization', 'Economic', 'Exploration', 'Industry / Manufacturing', 'Science Fiction', 'Space Exploration']","['Auction/Bidding', 'Deck, Bag, and Pool Building', 'Hand Management', 'Network and Route Building', 'Pick-up and Deliver', 'Point to Point Movement', 'Simulation', 'Variable Player Powers']",Strategy Games,1
298065,Santa Monica,6.60874,2020,2,4,40,35,40,14,2.1532,"['City Building', 'Travel']","['Chaining', 'Open Drafting', 'Set Collection', 'Tile Placement']",Family Games,1
154086,Gold West,6.60723,2015,2,4,60,45,60,13,2.4778,"['American West', 'Economic', 'Territory Building']","['Area Majority / Influence', 'Contracts', 'Mancala', 'Modular Board', 'Network and Route Building', 'Set Collection']",Strategy Games,0
331787,Tiny Epic Dungeons,6.60695,2021,1,4,60,30,60,14,3.0588,"['Dice', 'Exploration', 'Fantasy', 'Medieval']","['Cooperative Game', 'Dice Rolling', 'Finale Ending', 'Modular Board', 'Solo / Solitaire Game', 'Tile Placement', 'Variable Player Powers', 'Variable Set-up']",Strategy Games,0
169124,Flick 'em Up!,6.60535,2015,2,10,45,30,45,7,1.3316,"['Action / Dexterity', 'American West', 'Fighting']","['Flicking', 'Pick-up and Deliver', 'Team-Based Game']",Family Games,14
228504,Cat Lady,6.60445,2017,2,4,30,15,30,8,1.3968,"['Animals', 'Card Game', 'Humor']","['Open Drafting', 'Set Collection']",Family Games,1
19600,Antike,6.59892,2005,2,6,120,120,120,12,2.9921,"['Ancient', 'Civilization', 'Fighting', 'Nautical', 'Territory Building']","['Area Majority / Influence', 'Area Movement', 'Rondel']",Strategy Games,5
66505,The Speicherstadt,6.59848,2010,2,5,45,45,45,8,2.2667,['Economic'],"['Auction/Bidding', 'Auction: Dutch Priority', 'Set Collection']",Strategy Games,2
315610,Massive Darkness 2: Hellscape,6.59746,2022,1,6,60,60,60,14,2.6818,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']","['Action Points', 'Cooperative Game', 'Dice Rolling', 'Modular Board', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Variable Player Powers']",Thematic Games,0
291508,Tiny Epic Dinosaurs,6.59728,2020,1,4,60,30,60,14,2.6232,"['Animals', 'Fantasy', 'Farming', 'Science Fiction']","['Contracts', 'Enclosure', 'Hidden Victory Points', 'Solo / Solitaire Game', 'Worker Placement']",Strategy Games,0
195314,Herbaceous,6.59571,2017,1,4,20,15,20,8,1.1985,"['Card Game', 'Print & Play']","['Push Your Luck', 'Set Collection', 'Solo / Solitaire Game']",Family Games,1
554,La Città,6.5948,2000,2,5,120,120,120,12,3.2731,"['City Building', 'Civilization', 'Renaissance', 'Territory Building']","['Area Majority / Influence', 'Commodity Speculation', 'Modular Board', 'Open Drafting', 'Tile Placement']",Strategy Games,3
227515,Riverboat,6.59392,2017,2,4,90,90,90,10,2.9175,['Farming'],"['Action Drafting', 'Hexagon Grid', 'Open Drafting', 'Set Collection', 'Tile Placement']",Strategy Games,3
15817,Manila,6.59156,2005,3,5,60,60,60,10,2.032,"['Nautical', 'Pirates', 'Transportation']","['Auction/Bidding', 'Auction: Turn Order Until Pass', 'Betting and Bluffing', 'Commodity Speculation', 'Dice Rolling', 'Loans', 'Worker Placement']",Family Games,8
329551,Mosaic: A Story of Civilization,6.59111,2022,1,6,120,120,120,12,2.8916,['Civilization'],"['Action Queue', 'Area Majority / Influence', 'Hand Management', 'Open Drafting', 'Tags']",Strategy Games,0
171669,Discoveries: The Journals of Lewis & Clark,6.59108,2015,2,4,60,60,60,14,2.3673,"['American West', 'Dice']","['Contracts', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Set Collection', 'Worker Placement', 'Worker Placement with Dice Workers']",Strategy Games,2
66056,Rivals for Catan,6.59103,2010,2,2,120,45,120,10,2.3225,"['Card Game', 'City Building', 'Medieval', 'Territory Building']","['Dice Rolling', 'Hand Management', 'Open Drafting']",Strategy Games,0
180680,Automobiles,6.59096,2016,2,5,75,45,75,10,2.2027,"['Racing', 'Sports', 'Transportation']","['Deck, Bag, and Pool Building', 'Hand Management', 'Race']",Family Games,0
95064,Ascension: Return of the Fallen,6.58971,2011,1,2,30,30,30,13,2.157,"['Card Game', 'Fantasy']","['Deck, Bag, and Pool Building', 'Hand Management', 'Open Drafting']",Strategy Games,1
224,History of the World,6.58881,1991,3,6,270,135,270,12,2.7661,"['Civilization', 'Ancient', 'Medieval', 'Napoleonic', 'Renaissance', 'Wargame', 'World War I']","['Area Majority / Influence', 'Dice Rolling', 'Hand Management']",Strategy Games,1
157403,Black Fleet,6.5876,2014,3,4,60,60,60,14,1.9442,"['Nautical', 'Pirates', 'Transportation']","['Area Movement', 'Grid Movement', 'Hand Management', 'Pick-up and Deliver', 'Take That', 'Variable Player Powers']",Family Games,6
182340,Star Trek: Frontiers,6.58755,2016,1,4,240,60,240,14,4.3333,"['Movies / TV / Radio theme', 'Science Fiction', 'Space Exploration']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Hexagon Grid', 'Modular Board', 'Solo / Solitaire Game', 'Tile Placement', 'Variable Player Powers']",Strategy Games,1
335764,"Unmatched: Battle of Legends, Volume Two",6.58746,2021,2,4,40,20,40,9,2.1429,"['Card Game', 'Fantasy', 'Fighting', 'Horror', 'Mythology', 'Novel-based']","['Action Points', 'Card Play Conflict Resolution', 'Hand Management', 'Line of Sight', 'Point to Point Movement', 'Team-Based Game', 'Variable Player Powers']",Strategy Games,0
218509,Empires of the Void II,6.58703,2018,2,5,180,90,180,13,3.4727,"['Civilization', 'Economic', 'Exploration', 'Science Fiction', 'Space Exploration']","['Action Points', 'Area Majority / Influence', 'Dice Rolling', 'Follow', 'Hand Management', 'Modular Board', 'Pick-up and Deliver', 'Point to Point Movement', 'Variable Player Powers']",Strategy Games,1
204027,Cottage Garden,6.58657,2016,1,4,60,60,60,8,1.8941,"['Abstract Strategy', 'Farming', 'Puzzle']","['Grid Coverage', 'Open Drafting', 'Pattern Building', 'Tile Placement']",Family Games,3
244654,Wildlands,6.58632,2018,2,4,60,30,60,14,2.1236,"['Fantasy', 'Fighting', 'Miniatures']","['Area Movement', 'Hand Management', 'Interrupts', 'Kill Steal', 'Secret Unit Deployment', 'Variable Player Powers']",Strategy Games,2
281466,Yedo: Deluxe Master Set,6.58579,2020,1,5,90,60,90,12,3.2182,['Medieval'],"['Action Queue', 'Auction/Bidding', 'Hand Management', 'Set Collection', 'Solo / Solitaire Game', 'Worker Placement']",Strategy Games,0
1382,Winner's Circle,6.58512,2001,2,6,60,45,60,10,1.6082,"['Animals', 'Racing', 'Sports']","['Betting and Bluffing', 'Roll / Spin and Move']",Family Games,3
207243,The City of Kings,6.58435,2018,1,4,180,45,180,14,3.1915,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Puzzle']","['Action Points', 'Cooperative Game', 'Modular Board', 'Role Playing', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Square Grid', 'Storytelling', 'Variable Player Powers']",Strategy Games,0
230080,Majesty: For the Realm,6.58402,2017,2,4,40,20,40,7,1.7267,"['Card Game', 'Medieval']","['Auction: Dutch', 'Open Drafting', 'Set Collection', 'Victory Points as a Resource']",Family Games,9
161882,Irish Gauge,6.58364,2014,3,5,60,60,60,12,2.3333,"['Economic', 'Trains']","['Auction/Bidding', 'Hexagon Grid', 'Income', 'Investment', 'Network and Route Building', 'Random Production', 'Stock Holding', 'Victory Points as a Resource']",Strategy Games,1
200077,Mint Works,6.58324,2017,1,4,20,10,20,13,1.7215,"['Card Game', 'Industry / Manufacturing']","['Open Drafting', 'Ownership', 'Turn Order: Claim Action', 'Worker Placement']",Strategy Games,0
72287,Mr. Jack Pocket,6.58304,2010,2,2,15,15,15,14,1.8235,"['Bluffing', 'Deduction', 'Murder/Mystery', 'Post-Napoleonic']","['Hidden Movement', 'Map Deformation', 'Modular Board']",Strategy Games,3
174570,Legendary Encounters: A Predator Deck Building Game,6.58287,2015,1,5,45,45,45,17,2.6667,"['Card Game', 'Movies / TV / Radio theme', 'Science Fiction']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Open Drafting', 'Player Elimination']",Thematic Games,0
242684,Reavers of Midgard,6.58228,2019,2,4,120,60,120,14,2.9213,[],"['Dice Rolling', 'Follow', 'Open Drafting', 'Set Collection', 'Worker Placement']",Strategy Games,0
270971,Era: Medieval Age,6.58127,2019,1,4,60,45,60,8,2.2857,"['City Building', 'Civilization', 'Dice', 'Medieval']","['Dice Rolling', 'Enclosure', 'End Game Bonuses', 'Grid Coverage', 'Income', 'Push Your Luck', 'Re-rolling and Locking', 'Simultaneous Action Selection', 'Solo / Solitaire Game', 'Square Grid', 'Take That', 'Tech Trees / Tech Tracks']",Family Games,1
178336,World's Fair 1893,6.58108,2016,2,4,45,35,45,10,2,['Post-Napoleonic'],"['Area Majority / Influence', 'Open Drafting', 'Set Collection']",Family Games,4
295564,Unmatched Game System,6.57999,2019,2,4,40,20,40,9,2,"['Card Game', 'Fantasy', 'Fighting']","['Action Points', 'Area Movement', 'Card Play Conflict Resolution', 'Hand Management', 'Line of Sight', 'Point to Point Movement', 'Team-Based Game', 'Variable Player Powers']",Strategy Games,0
207691,Railroad Revolution,6.57898,2016,2,4,90,45,90,12,3.2523,['Trains'],"['Network and Route Building', 'Worker Placement', 'Worker Placement, Different Worker Types']",Strategy Games,4
150999,Valley of the Kings,6.57836,2014,2,4,45,45,45,14,2.1818,"['Ancient', 'Card Game', 'Mythology', 'Religious']","['Deck, Bag, and Pool Building', 'Hand Management', 'Open Drafting', 'Set Collection']",Strategy Games,1
164949,"Time of Crisis: The Roman Empire in Turmoil, 235-284 AD",6.57809,2017,2,4,180,120,180,14,3.0168,"['Ancient', 'Wargame']","['Action Points', 'Area Movement', 'Campaign / Battle Card Driven', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Hand Management', 'Open Drafting']",Strategy Games,3
141517,A Study in Emerald,6.578,2013,2,5,90,90,90,13,3.4538,"['Bluffing', 'Fantasy', 'Horror', 'Murder/Mystery', 'Novel-based', 'Political', 'Post-Napoleonic', 'Spies/Secret Agents', 'Zombies']","['Area Majority / Influence', 'Deck, Bag, and Pool Building', 'Hand Management', 'Hidden Roles', 'Open Drafting', 'Point to Point Movement', 'Team-Based Game']",Strategy Games,2
8203,"Hey, That's My Fish!",6.57784,2003,2,4,20,20,20,8,1.4506,"['Abstract Strategy', 'Animals']","['Grid Movement', 'Hexagon Grid', 'Map Reduction', 'Modular Board', 'Variable Set-up']",Abstract Games,12
200954,Fields of Green,6.57778,2016,2,4,45,45,45,12,2.6224,"['Card Game', 'City Building', 'Farming']","['Closed Drafting', 'Simultaneous Action Selection', 'Tile Placement', 'Variable Phase Order']",Strategy Games,0
75449,Firenze,6.57759,2010,2,4,60,60,60,12,2.546,"['Economic', 'Renaissance']","['Increase Value of Unchosen Resources', 'Set Collection']",Family Games,0
939,Star Wars: The Queen's Gambit,6.5774,2000,2,4,120,120,120,12,2.4848,"['Fighting', 'Miniatures', 'Movies / TV / Radio theme', 'Science Fiction', 'Wargame']","['Campaign / Battle Card Driven', 'Dice Rolling', 'Simultaneous Action Selection']",Thematic Games,1
276894,Ticket to Ride: London,6.57736,2019,2,4,15,10,15,8,1.3214,['Trains'],"['Hand Management', 'Network and Route Building', 'Open Drafting', 'Set Collection']",Family Games,1
